Cluster ID,confidence_score,Id,Source,organization_id,organization_name,organization_alternate_name,organization_description,organization_email,organization_phone,organization_url,organization_tax_status,organization_tax_id,organization_year_incorporated,organization_legal_status,organization_latitude,organization_longitude,organization_street,organization_city,organization_state,organization_zip,organization_county,service_id,service_type,service_subtype,service_facility_usage_subcode,program_id,service_name,service_alternate_name,service_description,service_url,service_email,service_phone,service_status,service_interpretation_services,service_application_process,service_wait_time,service_fees,service_accreditations,service_licenses,taxonomy_ids,service_latitude,service_longitude,service_street,service_city,service_state,service_zip,service_county,canonical_organization_phone,canonical_service_name,canonical_organization_tax_id,canonical_service_wait_time,canonical_service_accreditations,canonical_Source,canonical_service_status,canonical_service_facility_usage_subcode,canonical_organization_description,canonical_service_application_process,canonical_service_subtype,canonical_taxonomy_ids,canonical_service_email,canonical_service_latitude,canonical_organization_tax_status,canonical_organization_name,canonical_organization_longitude,canonical_service_url,canonical_service_interpretation_services,canonical_service_type,canonical_organization_url,canonical_service_licenses,canonical_organization_county,canonical_organization_street,canonical_service_city,canonical_organization_alternate_name,canonical_program_id,canonical_organization_id,canonical_service_description,canonical_service_longitude,canonical_service_street,canonical_organization_legal_status,canonical_service_phone,canonical_organization_latitude,canonical_organization_year_incorporated,canonical_service_county,canonical_organization_email,canonical_service_fees,canonical_service_zip,canonical_organization_city,canonical_organization_zip,canonical_service_id,canonical_service_alternate_name,canonical_Id,canonical_service_state,canonical_organization_state 
840,,895,IRMA,570,South Florida State College,,,,badphone,,,,,,27.5686911,-81.5076514,"600 West College Drive, Avon Park, FL, United States",Avon Park,Florida,33825,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,896,IRMA,295,South Florida State College (Special Needs-Only),,,,8637733081,,,,,,27.6044812,-81.8230208,"2968 US-17, Bowling Green, FL 33834, USA",Bowling Green,,33834,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,897,IRMA,250,South Fort Myers High School,,,,2395610060,,,,,,26.5377721,-81.8512626,"14020 Plantation Rd, Fort Myers, FL 33912",Fort Myers,,33912,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,898,IRMA,741,South Mainland Community Center,,,,7726638748,,,,,,27.8585062,-80.5012331,"3700 Allen Ave, Sebastian, FL 32976, USA",Sebastian,,32976,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,899,IRMA,1220,South Miami High School,,,,3056665871,,,,,,25.7204061,-80.3052682,"6856 SW 53rd St, Miami, FL 33155, USA",Miami,,33155,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,900,IRMA,28,South Miami Senior (EHPA Bldg),,,,3054685900,,,,,,25.7204061,-80.3052682,"6856 SW 53rd St, Miami, FL 33155, USA",Miami,Florida,33155,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,901,IRMA,235,South Sumter High School,,,,badphone,,,,,,28.67166,-82.115426,706 N Main St,Bushnell,,33513,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,902,IRMA,84,Southside Elementary School,,,,9413616420,,,,,,27.3086034,-82.5316637,"1901 Webber St, Sarasota, FL 34239",Sarasota,,34239,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,903,IRMA,837,Southwest Elementary School,,,,badphone,,,,,,28.014036,-81.960069,"2650 Southwest Ave, Lakeland, FL 33803, USA",Lakeland,,33803,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,904,IRMA,427,Southwoods Elementary,,,,9048245550,,,,,,29.726846,-81.464683,4750 FL-206,Elkton,,32033,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,905,IRMA,737,Space Coast Jr/Sr High School,,,,3216380750,,,,,,28.4764264,-80.828298,"6150 Banyan St, Cocoa, FL 32927, USA",Cocoa,,32927,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,906,IRMA,1005,Spirit Creek Middle School,,,,7065923987,,,,,,33.346359,-82.0763319,"115 Dolphin Way, Hephzibah, GA 30815, USA",Hephzibah,,30815,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,907,IRMA,196,Spirit Elementary School,,,,3865754080,,,,,,28.906143,-81.242545,1500 Meadowlark Dr,Deltona,,32725,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,908,IRMA,556,Spook Hill Elementary,,,,8636784262,,,,,,27.911135,-81.58349,"321 Dr JA Wiltshire Ave, Lake Wales, FL 33853, USA",Lake Wales,,33853,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,909,IRMA,489,Sprayberry Center,,,,2053422660,,,,,,33.233553,-87.58076,"2300 26th Avenue, Northport, AL, United States",Northport,Alabama,35476,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,910,IRMA,145,Spring Creek Elementary Charter School,,,,badphone,,,,,,28.9953522,-81.5426521,"44440 Spring Creek Rd, Paisley, FL 32767, USA",Paisley,,32767,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.771247,911,IRMA,910,Springstead High School,,,,3527544083,,,,,,28.481339,-82.541861,"3300 Mariner Blvd, Spring Hill, FL 34609, USA",Spring Hill,,34609,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3527544083,shelters,,,,irma,,,,,,,,,,challenger k-8 school of sciences and mathematics,-82.501985,,,,,,,"13400 elgin blvd, spring hill, fl 34609, usa",,,,801,,,,,,28.495521,,,,,,spring hill,34609,,,163,,
55,0.139331,912,IRMA,714,Springwood Elementary School,,,,8506063700,,,,,,30.492649,-84.339008,"3801 Fred George Rd, Tallahassee, FL 32303, USA",Tallahassee,,32303,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8506063700,shelters,,,,irma,,,,,,,,,,springwood elementary school,-84.339008,,,,,,,"3801 fred george rd, tallahassee, fl 32303, usa",,,,714,,,,,,30.492649,,,,,,tallahassee,32303,,,912,,
856,,913,IRMA,833,St. Cloud High School,,,,4078913100,,,,,,28.2392246,-81.2801004,"2000 Bulldog Ln, St Cloud, FL 34769, USA",Saint Cloud,,34769,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,914,IRMA,391,St. Croix Educational Complex,,,,3407782036,,,,,,17.7291553,-64.7422019,"Centerline Rd, Christiansted, St Croix 00820, USVI",Christiansted,,820,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,915,IRMA,249,St. Leo University ,,,,badphone,,,,,,28.335714,-82.257251,33701 State Road 52 ,Saint Leo,,33574,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,916,IRMA,1165,St. Mark United Methodist Church,,,,8648822603,,,,,,34.6743395,-82.9619801,"616 Quincy Rd, Seneca, SC 29678, USA",Seneca,,29678,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,917,IRMA,316,St. Petersburg College Midtown Campus,,,,7273417156,,,,,,27.7582512,-82.6908407,1300 22nd St. S.,Saint Petersburg,,33712,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,918,IRMA,331,St. Petersburg High School,,,,7278931842,,,,,,27.7779663,-82.6704038,2501 5th Ave. N.,Saint Petersburg,,33713,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,919,IRMA,589,Starke Elementary School ,,,,9049666045,,,,,,29.9517901,-82.1224126,"1000 W Weldon St, Starke, FL 32091, USA",Starke,,32091,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,920,IRMA,1132,State Fairgrounds - Livestock Shelter,,,,8035763000,,,,,,33.9785821,-81.0221368,"1200 Rosewood Dr, Columbia, SC 29201, USA",Columbia,,29201,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,921,IRMA,106,Storm Grove Middle School,,,,7725646400,,,,,,27.698925,-80.4585027,6400 57th St,Vero Beach,,32967,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,922,IRMA,884,Stowers Elementary School,,,,badphone,,,,,,-82.258435,27.849163,13915 Barrington Stowers Drive,Riverview,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,923,IRMA,861,Strawberry Crest High School,,,,badphone,,,,,,-82.236013,28.022288,4691 Gallagher Road,Dover,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.75450330972671509,924,IRMA,387,Strawberry Crest High School (Special Needs Only),,,,8132725900,,,,,,28.022271,-82.235953,"4691 Gallagher Rd Dover, FL  33605",Dover,,33527,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8132725900,shelters,,,,irma,,,,,,,,,,nelson elementary school,-82.2042581,,,,,,,"5413 durant rd, dover, fl 33527, usa",,,,868,,,,,,27.9071492,,,,,,dover,33527,,,667,,
867,,925,IRMA,439,Sugarloaf School,,,,3052896018,,,,,,24.6608555,-81.5298422,"255 Crane Blvd, Summerland Key, FL 33042, USA",Summerland Key,Florida,33042,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,926,IRMA,404,Summerfield Crossings Elementary,,,,8132747700,,,,,,27.800322,-82.323521,"11050 Fairway Meadow Dr, Riverview, FL 33579",Riverview,,33579,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.86164283752441406,927,IRMA,926,Summerfield Elementary School,,,,8132725900,,,,,,27.802801,-82.2888119,"11990 Big Bend Rd, Riverview, FL 33579, USA",Riverview,,33579,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8132725900,shelters,,,,irma,,,,,,,,,,collins elementary school,-82.317806,,,,,,,"12424 summerfield blvd, riverview, fl 33579, usa",,,,920,,,,,,27.8111825,,,,,,riverview,33579,,,197,,
869,,928,IRMA,392,SunDome at USF (Special Needs Only),,,,8132725900,,,,,,28.067263,-82.412069,4202 E. Fowler Ave.,Tampa,,33620,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,929,IRMA,1186,Sunbelt EXPO,,,,2298732029,,,,,,31.1331657,-83.7093831,"290 Harper Blvd, Moultrie, GA 31788, USA",Moultrie,,31788,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,930,IRMA,213,Sunlake High School ,,,,8133461000,,,,,,28.2008457,-82.508777,"3023 Sunlake Blvd, Land O Lakes, FL 34638, USA",Land O' Lakes,,34638,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,931,IRMA,199,Sunrise Elementary School,,,,3865754103,,,,,,28.8811677,-81.1755513,3155 Phonetia Dr,Deltona,,32738,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.975463,932,IRMA,1229,Sunshine Baptist,,,,9416251273,,,,,,27.030962,-82.070957,"23105 Veterans Blvd, Port Charlotte, FL 33954, USA",Port Charlotte,,33954,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,9416251273,shelters,,,,irma,,,,,,,,,,sunshine baptist,-82.070957,,,,,,,"23105 veterans blvd, port charlotte, fl 33954, usa",,,,1229,,,,,,27.030962,,,,,,port charlotte,33954,,,932,,
17,0.975463,933,IRMA,1219,Sunshine Baptist Church ,,,,9416251273,,,,,,27.030962,-82.070957,"23105 Veterans Blvd, Port Charlotte, FL 33954, USA",Port Charlotte,,33954,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,9416251273,shelters,,,,irma,,,,,,,,,,sunshine baptist,-82.070957,,,,,,,"23105 veterans blvd, port charlotte, fl 33954, usa",,,,1229,,,,,,27.030962,,,,,,port charlotte,33954,,,932,,
873,,934,IRMA,585,Suwannee County Coliseum,,,,7852514150,,,,,,30.2911031,-83.0058548,"1302 11th St SW, Live Oak, FL 32064, USA",Live Oak,,32064,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.91349,935,IRMA,590,Suwannee Elementary School,,,,3863643405,,,,,,30.278305,-82.9882984,"1748 Ohio Ave S, Live Oak, FL 32064, USA",Live Oak,,32064,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3863643405,shelters,,,,irma,,,,,,,,,,suwannee elementary school,-82.9882984,,,,,,,"1748 ohio ave s, live oak, fl 32064, usa",,,,590,,,,,,30.278305,,,,,,live oak,32064,,,935,,
19,0.91349,936,IRMA,591,Suwannee Intermediate School (Special Needs),,,,3863643405,,,,,,30.2838126,-82.9950746,"1419 Walker Ave SW, Live Oak, FL 32064, USA",Live Oak,,32064,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3863643405,shelters,,,,irma,,,,,,,,,,suwannee elementary school,-82.9882984,,,,,,,"1748 ohio ave s, live oak, fl 32064, usa",,,,590,,,,,,30.278305,,,,,,live oak,32064,,,935,,
874,,937,IRMA,1195,Sweetwater Creek Group Shelter,,,,badphone,,,,,,33.7572045,-84.6385864,"1750 Mt Vernon Rd, Lithia Springs, GA 30122, USA",Lithia Springs,,30122,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,938,IRMA,151,Sweetwater Elementary School,,,,3863226230,,,,,,29.116148,-81.017581,5800 Victoria Gardens Blvd,Port Orange,,32127,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,939,IRMA,860,Symmes Elementary School,,,,badphone,,,,,,-82.308882,27.888705,6280 Watson Road,Riverview,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.60057401657104492,940,IRMA,636,Talbot Elementary School,,,,3522646557,,,,,,29.707764,-82.38714,"5701 NW 43rd St, Gainesville, FL 32653, USA",Gainesville,,32653,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3522646557,shelters,,,,irma,,,,,,,,,,alachua county senior ctr - sp needs,-82.3548409,,,,,,,"5701 nw 34th blvd, gainesville, fl 32653, usa",,,,655,,,,,,29.7076443,,,,,,gainesville,32653,,,23,,florida
877,,941,IRMA,1054,Talladega Superspeedway,,,,badphone,,,,,,33.5669738,-86.0661169,"3366 Speedway Blvd, Lincoln, AL 35096, USA",Lincoln,,35096,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,942,IRMA,1096,Tallulah Gorge State Park,,,,7067547981,,,,,,34.7427096,-83.3990087,"Jane Hurt Yarn Rd, Tallulah Falls, GA 30573, USA",Tallulah Falls,,30573,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,943,IRMA,865,Tampa Bay Boulevard Elementary,,,,badphone,,,,,,-82.494381,27.974969,3111 West Tampa Bay Boulevard,Tampa,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,944,IRMA,285,Tarpon Springs Middle School,,,,7279435511,,,,,,28.15087,-82.780104,"501 N Florida Ave, Tarpon Springs, FL 34689, USA",Tarpon Springs,,34689,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.124139,945,IRMA,1041,Tavares High School,,,,3522539999,,,,,,28.807216,-81.728246,"603 N New Hampshire Ave, Tavares, FL 32778, USA",Tavares,,32778,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3522539999,shelters,,,,irma,,,,,,,,,,eustis high school,-81.6724178,,,,,,,"1300 e washington ave, eustis, fl 32726, usa",,,,1042,,,,,,28.8461411,,,,,,eustis,32726,,,289,,
70,0.900313,946,IRMA,562,Taylor County Elementary School,,,,8508383575,,,,,,30.1198186,-83.5638606,"1600 E Green St, Perry, FL 32347, USA",Perry,,32347,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8508383575,shelters,,,,irma,,,,,,,,,,taylor county elementary school,-83.5638606,,,,,,,"1600 e green st, perry, fl 32347, usa",,,,562,,,,,,30.1198186,,,,,,perry,32347,,,946,,
70,0.900313,947,IRMA,564,Taylor County High School,,,,8508383575,,,,,,30.1257911,-83.5743396,"900 N Johnson Stripling Rd, Perry, FL 32347, USA",Perry,,32347,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8508383575,shelters,,,,irma,,,,,,,,,,taylor county elementary school,-83.5638606,,,,,,,"1600 e green st, perry, fl 32347, usa",,,,562,,,,,,30.1198186,,,,,,perry,32347,,,946,,
881,,948,IRMA,146,Taylor Middle-High School,,,,3867409800,,,,,,29.245993,-81.4597952,100 E Washington Ave,Pierson,,32180,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,949,IRMA,99,Taylor Ranch Elementary School,,,,9414862000,,,,,,27.044394,-82.360032,"2500 Taylor Ranch Trail, Venice, FL 34293",Venice,,34293,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,950,IRMA,191,Ted Whitlock Community Center,,,,3219523231,,,,,,28.00956,-80.731652,"370 Championship Cir NW, Palm Bay, FL 32907",Palm Bay,,32907,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,951,IRMA,827,Temple Shalom,,,,2394553030,,,,,,26.2112258,-81.7002688,"4630 Pine Ridge Rd, Naples, FL 34119, USA",Naples,,34119,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,,952,IRMA,763,Ten Mile Baptist,,,,9123673995,,,,,,31.8320559,-82.2922916,"3785 10 Mile Rd, Baxley, GA 31513, USA",Baxley,,31513,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,953,IRMA,555,Tenoroc High School,,,,8636149183,,,,,,28.071799,-81.859411,"4905 Saddle Creek Rd, Lakeland, FL 33801, USA",Lakeland,,33801,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,954,IRMA,29,Terra Environmental Senior,,,,3054685900,,,,,,25.6928373,-80.3704167,11005 SW 84th Street,Miami,,33173,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,955,IRMA,885,Terrell Sessums Elementary School,,,,badphone,,,,,,-82.32008,27.834158,11525 Ramble Creek Drive,Riverview,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,956,IRMA,1175,The ARC Nature Coast,,,,badphone,,,,,,28.5337067,-82.5114965,"6495 Mariner Blvd, Brooksville, FL 34613, USA",Brooksville,,34613,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,957,IRMA,1145,The Anderson Civic Center,,,,8642604800,,,,,,34.5376262,-82.6800041,"3027 Martin Luther King Jr Blvd, Anderson, SC 29625, USA",Anderson,,29625,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,958,IRMA,1079,The Church at Shelby Crossing,,,,4342512555,,,,,,33.1496054,-86.7666013,"George Roy Pkwy, Calera, AL 35040, USA",Calera,,35040,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,959,IRMA,1187,The Colquitt County Show Barn,,,,2299217394,,,,,,31.1849989,-83.758515,"350 N Veterans Pkwy, Moultrie, GA 31768, USA",Moultrie,,31788,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,960,IRMA,1006,The Colquitt Freewill Baptist Church,,,,2297585070,,,,,,31.1641363,-84.7288181,"319 E Grow St, Colquitt, GA 39837, USA",Colquitt,,39837,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,961,IRMA,482,The Henry Brigham Center,,,,7067712654,,,,,,33.430028,-82.051737,"2463 Golden Camp Road, Augusta, GA, United States",Augusta,Georgia,30906,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,962,IRMA,550,The Pet Lodge (pets only),,,,4788221221,,,,,,32.6011698,-83.7980258,"5970 Peach Pkwy, Fort Valley, GA 31030, USA",Fort Valley,,31030,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,963,IRMA,718,The Villages Charter High School,,,,3522593777,,,,,,28.9229726,-82.0200853,"251 Buffalo Trail, The Villages, FL 32162, USA",The Villages,,32162,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.878929,964,IRMA,508,Theron Ussery Park Community Center,,,,4784778526,,,,,,32.8877738,-83.6820077,"815 N Macon Park Dr, Macon, GA, United States",Macon,Georgia,31210,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,4784778526,shelters,,,,irma,,,,,,,,,,north macon park community center,-83.6820077,,,,,,,"815 n macon park dr, macon, ga 31210, usa",,,,1002,,,,,,32.8877738,,,,,,macon,31210,,,691,,georgia
897,,965,IRMA,276,Thomas E. Weightman Middle School ,,,,8137940200,,,,,,28.2556948,-82.3068533,"30649 Wells Rd, Wesley Chapel, FL 33545, USA",Wesley Chapel,,33545,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,966,IRMA,312,Thurgood Marshall Middle School,,,,7275521737,,,,,,27.7496945,-82.6888561,3901 22 Ave. S.,Saint Petersburg,,33711,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,967,IRMA,74,Tillman Elementary School,,,,9417234833,,,,,,27.5387862,-82.5526678,1415 29th St E,Palmetto,,34221,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,968,IRMA,192,Timbercrest Elementary School,,,,3865754221,,,,,,28.9325289,-81.2310127,2401 Eustace Ave,Deltona,,32725,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.71470475196838379,969,IRMA,424,Timberlin Creek Elementary School,,,,9048245550,,,,,,30.043525,-81.565834,555 Pine Tree Lane,Saint Augustine,,32092,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,9048245550,shelters,,,,irma,,,,,,,,,,mill creek elementary,-81.502987,,,,,,,3750 international golf pkwy,,,,423,,,,,,29.9657292,,,,,,saint augustine,32092,,,639,,
901,,970,IRMA,97,Toledo Blade Elementary School,,,,9414266100,,,,,,27.066143,-82.148483,"1201 Geranium Ave, North Port, FL 34288",North Port,,34288,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,971,IRMA,1128,Tom P Haney Technical School,,,,8507675500,,,,,,30.2031662,-85.6475626,"3016 FL-77, Panama City, FL 32405, USA",Panama City,,32405,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.74168121814727783,972,IRMA,883,Tomlin Middle School,,,,8132725900,,,,,,28.018,-82.147233,"501 N Woodrow Wilson St, Plant City, FL 33563, USA",Plant City,,33563,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,8132725900,shelters,,,,irma,,,,,,,,,,tomlin middle school,-82.1076793,,,,,,,"702 w english st, plant city, fl 33563, usa",,,,888,,,,,,28.018,,,,,,plant city,33563,,,1063,,
